County,Pct_Children_in_Poverty_a,Pct_Children_in_Poverty_b,Pct_Children_in_Poverty_c,Pct_Excessive_Drinking_a,Pct_Excessive_Drinking_b,Pct_Excessive_Drinking_c,Pct_Smokers_a,Pct_Smokers_b,Pct_Smokers_c,Pct_Unemployed_a,Pct_Unemployed_b,Pct_Unemployed_c,Pct_Uninsured_a,Pct_Uninsured_b,Pct_Uninsured_c,Age-Adjusted_Death_Rate-Drug_Overdoses_a,Age-Adjusted_Death_Rate-Drug_Overdoses_b,Age-Adjusted_Death_Rate-Drug_Overdoses_c,Death_Rate-Drug_Overdoses_a,Death_Rate-Drug_Overdoses_b,Death_Rate-Drug_Overdoses_c,ER_Visit_Rate-All_Other_Unintentional_Injury_a,ER_Visit_Rate-All_Other_Unintentional_Injury_b,ER_Visit_Rate-All_Other_Unintentional_Injury_c,ER_Visit_Rate-Falls_a,ER_Visit_Rate-Falls_b,ER_Visit_Rate-Falls_c,Injury_Death_Rate_a,Injury_Death_Rate_b,Injury_Death_Rate_c,MV_Mortality_Rate_a,MV_Mortality_Rate_b,MV_Mortality_Rate_c,Percent_of_Deaths_by_Cause-All_Opioids_a,Percent_of_Deaths_by_Cause-All_Opioids_b,Percent_of_Deaths_by_Cause-All_Opioids_c,Preventable_Hospitalization_Rate_a,Preventable_Hospitalization_Rate_b,Preventable_Hospitalization_Rate_c,Teen_Birth_Rate_a,Teen_Birth_Rate_b,Teen_Birth_Rate_c,Violent_Crime_Rate_a,Violent_Crime_Rate_b,Violent_Crime_Rate_c,Years_of_Potential_Life_Lost_Rate_a,Years_of_Potential_Life_Lost_Rate_b,Years_of_Potential_Life_Lost_Rate_c
Candler,-1.3378961531172635,1.3383760162917928,-1.3388422809140896,-0.48170859120824694,0.48104861734731524,-0.4803932287750305,1.0797414150423768,-1.0797024934823711,1.079668456360621,-0.21406278372522672,0.21478325810897053,-0.21550939013595777,1.5588541528251267,-1.5589581975222282,1.5590879052017392,-0.29799711343031954,0.2985415033057533,-0.2990905249134542,-0.2923734513804642,0.2928314594142378,-0.29329423812163913,0.07156158561800298,-0.07037380308651138,0.06919251541753157,-0.737601878877911,0.7363717331132931,-0.7351319494080468,-0.8333432051689613,0.8329606275606117,-0.8325741918871599,1.0820209362314344,-1.0822233258704421,1.082426782537252,-0.28763996232511324,0.2879974779758244,-0.28835851112216193,-0.10251860581785774,0.1015759326370172,-0.10063031409171026,3.4051283601546474,-3.401201710706268,3.397299936356914,-3.859410897953907,3.8658700880237578,-3.872351323672078,-1.0474673158229157,1.0463062446132934,-1.0451396361291367
Carroll,-0.7241564354759253,0.723478229043948,-0.7228391201498919,-0.40378741600066853,0.4047611686419928,-0.40573057894652903,-0.48180731384903536,0.482339271310425,-0.4828711943371887,-0.016877684942296516,0.017004433101369478,-0.01713209204785513,-0.10479892676860719,0.10506915463509658,-0.10534224723086628,0.27225555762957226,-0.27265733726816127,0.27306290165563646,0.27736164437264627,-0.27785535368850467,0.27835282310393245,-0.020709434293643234,0.023071552276846492,-0.025429851874498383,-1.0682784721494718,1.0701510099718077,-1.0720178801979519,-0.07786377370289535,0.07777166568777168,-0.07767801080200219,-0.4330949776745461,0.4329424638734568,-0.43278923900308575,0.334744159233362,-0.3353801150456158,0.33602068196025364,0.9742293772570756,-0.9739223215731732,0.9736131884038655,0.08940629933320096,-0.09011108901593023,0.09080683133152938,1.953588837507486,-1.9525730359238143,1.9515580265398134,-0.21440872690419427,0.2143521748112881,-0.21429588688971002
Catoosa,1.0329334923570048,-1.032687760603934,1.0324096517715147,0.12900427496859554,-0.12929225542729256,0.12958683696142398,1.207437236620975,-1.207149828620709,1.2068563783844113,-0.7368781227967506,0.7359752062878377,-0.7350809207586767,-0.828206694093628,0.8277867552912143,-0.827387230498744,-0.33612782465956237,0.3361896275754964,-0.33624639886570223,-0.3261605871040798,0.32624217734789734,-0.32631896224370033,0.6653544731323849,-0.6656191641835736,0.6658612678524982,1.3730700517471488,-1.372824890077244,1.372552463047239,-1.0482302197916447,1.048185278260995,-1.0481433152639896,0.29811961084662836,-0.29841045558870144,0.2986953161087974,0.09757793130581553,-0.09754343103931394,0.09751219656958093,0.4212167215713964,-0.4203352525607082,0.41945085171479496,-0.3363789788952732,0.33616556506451384,-0.33596049941326633,-0.24983046410311888,0.24921675430627874,-0.2486074921436754,-0.5615602434228724,0.5616148071165064,-0.5616741421014688
Charlton,0.4502117343036973,-0.4522091599959838,0.45423124647246615,-1.7839664222291967,1.7853009377446436,-1.7866327430464584,3.4990032141504708,-3.499527899754431,3.5000536257284542,-0.24343723449387705,0.24492753208868348,-0.24641991897799065,1.963533626259624,-1.965862687483963,1.9681925824175956,-0.6865560229571186,0.6860803901591574,-0.6856013883120533,-0.7634337937494775,0.7627796105696591,-0.7621209186004647,0.4627014330140537,-0.46213240840729014,0.46155053699181314,1.3440823783877094,-1.3437627163616075,1.343433615964703,-0.17086334871294623,0.17007489350160743,-0.16928582144745938,-0.3962084597594672,0.396261867284575,-0.396315528279087,0.9693191394673378,-0.9710073009827934,0.9726940304892502,0.8401954697801822,-0.840888023972698,0.8415819140179901,-1.9356885141942375,1.9356992830846276,-1.9357028864692951,0.38800041686309455,-0.3884654770944725,0.3889218449863067,0.5344523040575061,-0.5347454128169202,0.5350362819077961
Chatham,1.063600251042672,-1.0628641626721222,1.0621291033654958,0.3186616285552751,-0.317947584178916,0.3172411325136836,-0.6993013030696476,0.7003827752445986,-0.7014686683695402,0.34401499724967816,-0.34582340681614787,0.34762808421874775,0.07813678571487626,-0.07767786160776256,0.07721551507870111,0.11398402778977856,-0.11419470328395591,0.1144057520377632,0.12760335004042922,-0.12793456305606177,0.12826616367258328,-0.979347110455074,0.9804514869630717,-0.9815642516958831,-0.4285688748232615,0.4302458560316045,-0.4319366950291882,-0.18713278297904629,0.18721785337869187,-0.18730447123820387,-0.30639373785495166,0.30612239511860145,-0.30585512869651404,-0.052142945879969566,0.051543437114954516,-0.05094159765778695,0.4379044465458874,-0.43723139114674325,0.43655591019849166,0.31869291946956296,-0.3185406069943579,0.3183764998338667,1.0070934404662102,-1.0076051767776213,1.008123203753303,-0.3488741476536793,0.34893240315567037,-0.3489933426134935
Chattahoochee,-1.1454974458532556,1.1439754859079303,-1.1425137885368517,-1.8608115177548537,1.8664090515487175,-1.8719875153990084,-0.5986564205553084,0.5992450340797236,-0.599835128114086,0.5098785156266662,-0.5057592545863298,0.5016525871568002,2.6372435729799912,-2.636869135929123,2.6364699121744257,,,,,,,0.21234687603098307,-0.21446782398425282,0.2165660606354432,0.7175764201081557,-0.7190056239373377,0.7204040641899099,1.2337843939178095,-1.233663177165939,1.233526337212242,-0.6349549114243699,0.6344734334676088,-0.6339959837717284,-0.28763996232511324,0.2879974779758244,-0.28835851112216193,-0.024034135268763218,0.025394094589641866,-0.026759857378632096,-0.6360270338755237,0.6310953008675159,-0.6261703821608141,0.9001296780879814,-0.8994889528234611,0.8988305513683992,-0.9020858479511533,0.9013858201633623,-0.9006878944839642
Chattooga,0.6117561014806633,-0.6122445358500253,0.6127349843366642,-0.8627120316660575,0.8625010236765089,-0.8622881907952318,2.5462203898955886,-2.5469476955835546,2.547678232180608,1.3171982022533337,-1.3186067734394407,1.3200151216573994,-1.4038040073597446,1.4032925304284343,-1.4027815648545399,-0.4927009188226323,0.49266594334988617,-0.492623766477651,-0.4589250242678568,0.45892102703655185,-0.4589096590985622,-0.3655405745438852,0.3659992092028416,-0.36646131192342174,-0.9105142798690179,0.9112001240877163,-0.9118892269666828,0.5257649490406677,-0.5261409259249296,0.5265262026758437,-1.0287251061920977,1.0281766000902899,-1.0276223675319232,,,,-0.4417880773490098,0.44087781856236696,-0.43996448311404096,0.7389761449914842,-0.7395260609263098,0.7401033982633467,-0.14904501102912546,0.14944118276388804,-0.14984676666755975,0.2230933090577394,-0.2239097291957086,0.22473006175470056
Cherokee,1.0422442209613727,-1.0427639014697712,1.043216724650578,0.6525883705101745,-0.6523538632333791,0.6521288972096805,-0.2961399074373896,0.2970487348323632,-0.29796710214880384,0.17217948446396922,-0.17338847295937035,0.17458562456074578,0.04898178582403376,-0.04940659814994033,0.049814274032671475,-0.5425586901582627,0.5428759624731203,-0.5431905071626517,-0.528527003170133,0.5287823254610493,-0.5290349863403507,0.10658165346659974,-0.10663113654986797,0.10666668065684998,0.09267453430875419,-0.09229238863696175,0.09189623490559679,-0.5043547711369717,0.5044467593756156,-0.5045492250193491,-0.16175612308928755,0.16155099671105258,-0.16135273183694465,-0.772530618241783,0.7727774631162633,-0.7730164861933229,0.42955859695099335,-0.42859441839037715,0.4276270146480581,0.2027292780646768,-0.2039672951249961,0.20517416563634225,-0.2453231314255241,0.2453392726711428,-0.24536837166026296,-0.13827379688676825,0.13869201972133183,-0.139120910925635
Clarke,-2.492321023420957,2.493743447730649,-2.4951990905262567,0.7358775810396624,-0.7361620883878977,0.7364499135029258,-1.4452522532866001,1.445761151676293,-1.4462708424869675,-0.7701650870632598,0.7684330939162833,-0.7667041734154844,2.387997332454568,-2.3854597602048213,2.3829312844001636,0.3573325975581484,-0.35742935852312885,0.35752588527421325,0.2502429219945877,-0.25037277353351983,0.2505021071740152,-0.06626606292371849,0.06566030981548249,-0.06506264844890729,0.0843143011127216,-0.08457454806390523,0.08481969239924378,-0.027163059234253738,0.02754926729962865,-0.02794892826511554,-0.4037340162723547,0.40354453013731056,-0.40336130052055047,0.7275567885203273,-0.7285430105193985,0.729532393692127,-0.1468841969407946,0.14744110409923036,-0.14799949505694762,-0.03932324919759654,0.03735856754958029,-0.03542735970582142,0.19725485953721417,-0.1976349359287254,0.19801939726956672,-0.3940529827073732,0.3943939599049237,-0.39474115945751426
Clay,-1.9124712088684692,1.916126489738317,-1.919722454194108,1.7403244336942454,-1.7413519470200012,1.7423635541486566,-1.5909186942799278,1.5916244965475648,-1.5923183690020777,-1.5764659406089585,1.5726159755631077,-1.5687379436830537,-1.2707235461512145,1.2697532762338324,-1.268786890773535,-0.29799711343031954,0.2985415033057533,-0.2990905249134542,-0.2923734513804642,0.2928314594142378,-0.29329423812163913,-0.13190207671742427,0.13134325010851886,-0.13080297162384633,0.5694452305289203,-0.5696517699917761,0.5698337442311169,2.281038767786435,-2.281694440787257,2.2823631916633547,,,,-0.28763996232511324,0.2879974779758244,-0.28835851112216193,-1.2128010888755936,1.2101564369362192,-1.2075103468574624,-0.1625399147582225,0.16413668092935238,-0.165735301809257,0.18934682749557577,-0.18998475055021039,0.19061371716126405,3.908986781893812,-3.911072632003601,3.9131671481183092
Clayton,-1.925677994360489,1.9262888110927552,-1.92692716796758,0.08103141604020507,-0.0807282515205712,0.08041547698516223,-0.5411178684025414,0.5418953255121542,-0.5426741897034287,1.5902050914733317,-1.5922182823722624,1.594236692275757,-2.307972685768077,2.308786785721966,-2.3095903260965884,0.04333016076671451,-0.04322140397394552,0.043111938986736285,0.03793526310790565,-0.03792954907049835,0.037923130020838317,0.49474779342415853,-0.4951565790417604,0.495555545046869,0.8104728310775128,-0.809777959815451,0.8090629724856173,0.26667007064991277,-0.2671091727889028,0.26753839147746317,0.0287509848166145,-0.029161016950117215,0.029564801408335766,0.19058782695210272,-0.19071386392402795,0.19084160388754887,0.24277299338298705,-0.24234260789857145,0.2419106684571776,-0.14754436221110517,0.1480208319104694,-0.14850210987643905,0.37225570863696006,-0.37304034549905024,0.3738418410708807,-0.2237548569023751,0.2232505277037122,-0.2227492581740989
Clinch,-1.049653133580013,1.050157302875901,-1.0506536679149037,0.968172734863839,-0.967160158449464,0.9661426725312702,-0.3611567469082179,0.35938377864884974,-0.35760199264627535,-0.7864602105958647,0.7883220381109326,-0.7901831006493,-0.7500579402671583,0.7486056778511784,-0.7471502370935414,-0.29799711343031954,0.2985415033057533,-0.2990905249134542,-0.2923734513804642,0.2928314594142378,-0.29329423812163913,-1.3755726058151239,1.3792065583161814,-1.3828051724081818,-1.3834840307678744,1.3837161515937555,-1.383921282388897,0.9201829812965676,-0.9199369447465782,0.9196863524573958,0.5409671532434895,-0.5399726680683131,0.5389827366004414,-0.28763996232511324,0.2879974779758244,-0.28835851112216193,0.6480384488241581,-0.6505908167168358,0.6531498989986615,-0.7738656055362841,0.7763394117156126,-0.7787836036132397,-1.644553405495298,1.6446341319540208,-1.6447046119372535,0.4571648712085708,-0.457227973399267,0.4572959144142983
Cobb,0.6193623354763916,-0.6187782871357118,0.618138520964773,0.5039195045454133,-0.503720012437074,0.5035290380214825,-0.7392912266929861,0.7403674424915039,-0.7414549322328455,0.5949605897497401,-0.5963524132401793,0.5977348204231183,-0.7226451215616598,0.7233463548826853,-0.7240598083699711,-0.24482605762208323,0.24501313629512167,-0.2451988300407143,-0.24490873187417744,0.24499067607868008,-0.24507086488944918,0.34728290659930494,-0.3473129725538741,0.34732682656575214,0.5618496105648535,-0.5614594419849133,0.5610505798641295,-0.3360764469303075,0.3362808568349502,-0.33649606687882117,-0.3619310085232511,0.3614402597236162,-0.3609563913515127,-0.7853482350324617,0.784916778560525,-0.7844779923640757,0.2917624684464507,-0.2910568051555653,0.29034878731044245,0.29112310789262286,-0.2925157940450361,0.2938807495407116,0.0709810176682308,-0.07096490444895566,0.07094596012157801,-0.19501009050415127,0.19519994655881434,-0.1954004437117382
Coffee,0.9052950798274136,-0.9053423528191938,0.9054265451863024,1.1106868964457515,-1.1108867842887893,1.1110851940805364,0.23639339933193437,-0.23673274719362064,0.23707552077425026,2.5952506226498993,-2.5942107588235035,2.59316704915009,-0.37884434691473795,0.3788887303815866,-0.37891653706909606,-0.15220731690799624,0.15286153383009707,-0.15351343376385956,-0.19398523372547316,0.1944893357146693,-0.19499084748288936,-3.8843451005662066,3.8852343578787973,-3.8861169546584096,-3.9205890000519297,3.920704330108959,-3.920824251057648,-0.022120244418830173,0.021700468961107073,-0.021277931827112784,-0.27885660951839053,0.2787990251009406,-0.2787408656370053,-0.06910436349993823,0.0694670760795119,-0.0698257935081618,1.023487796173298,-1.0257781675920548,1.0280739894978697,0.7094749655872102,-0.7076547725061043,0.7058619457683587,0.21795778574074479,-0.21741713848569866,0.21687867510399642,0.2035832872984358,-0.20393319623030806,0.20428415138090109
Colquitt,-0.966096406984595,0.9660495455370801,-0.9659982623516212,-0.5923236422738899,0.59275659036449,-0.5931913417514157,0.5830406642910034,-0.5828361711173249,0.5826351866397352,-0.8084627322966605,0.8092124418063066,-0.8099649106776673,-1.0760359122065877,1.0753238142594124,-1.074579722781684,-0.17962030692061395,0.18030513557918681,-0.18098888606211108,-0.3186048338636864,0.319175257291898,-0.31974450586416525,1.1094874440614846,-1.1102622068985248,1.1110471998406821,0.3250985230487941,-0.32607798473866634,0.3270787475745737,-1.2064590576167233,1.2065763417953888,-1.2066871535120804,0.5659076155577569,-0.5664800770552815,0.5670538639224982,-0.06203089876959288,0.062025451836439115,-0.06202029265296306,0.9720830105100656,-0.9742130956017105,0.9763481579395067,0.025308860123787982,-0.022909444627880384,0.020534932891857722,-0.23178610644365324,0.23181789849668377,-0.23184517054084425,0.04509917603467211,-0.04521774589070467,0.04534024460201868
Columbia,1.5045543862350306,-1.5053683974482461,1.5061196843298557,-1.0581454510451413,1.059033651329947,-1.059914104175829,-0.23534447086765564,0.2362101348838683,-0.23708514237131334,-1.160573931039805,1.1596613217799325,-1.1587566635123943,0.7516442480150768,-0.7524152911813566,0.753154569206913,-0.19902860088454213,0.19900934147374008,-0.19898915132000858,-0.20143853610450688,0.20134655536039198,-0.20125348301791993,-0.14961639004482055,0.1495708641206767,-0.14954106373749101,0.378953190023439,-0.3785474854983652,0.37812320721681913,-0.23502156673729338,0.23517755973531448,-0.23534453795939073,0.1063860542848466,-0.10657557802122405,0.10675920446247122,-0.18954742144239858,0.1892891228043174,-0.1890254575803747,0.6620779530478422,-0.6609943219501517,0.6599068345754785,-0.1293089204578131,0.12744422323173718,-0.12561345758618017,-0.01717893659939081,0.017528113974251483,-0.017892125199135064,-0.12800105667370903,0.1282959881223134,-0.12860044520550232
Cook,0.6229943475930134,-0.6228027149057919,0.6226414676929863,0.3362329813194818,-0.3359329351621931,0.3356311751548099,-0.47741012579978903,0.47746319012681465,-0.4775124288265675,0.8074603384223579,-0.8062887547251754,0.8051129099626634,-1.1074584662140678,1.1084413420457389,-1.109413452411348,,,,,,,2.0451991060758066,-2.0429417806184134,2.0406863675804123,2.3316100029128677,-2.3294469542989433,2.327287650170574,-0.12939073067802928,0.1290307964234513,-0.1286697542298585,0.42107091352706205,-0.42067716030851476,0.42028219799169364,-0.28763996232511324,0.2879974779758244,-0.28835851112216193,0.34781088797290066,-0.3482753855035838,0.34874079929169916,-0.2051119299793089,0.20626068077162513,-0.20739391909475505,1.2940359251329765,-1.2947554118546016,1.2954717613384659,1.2663013902431188,-1.2648618074299782,1.2634247601857034
Coweta,0.7163722821186962,-0.7159129108689662,0.7154021774369493,0.11897197066063185,-0.11843313723546198,0.11790205906140228,-0.3910406338054051,0.391617575045795,-0.3922017993685838,0.46742678159772627,-0.46870604755209794,0.4699772927109175,0.3250307767255632,-0.32567433381343297,0.32629521375765713,-0.09498268924047303,0.0951911149567588,-0.0953995153126433,-0.1107596416426562,0.11087552722886056,-0.11099129325577972,0.21268045061386318,-0.21307201396995795,0.21345532936927875,-0.0009923663957329255,0.00127135078183751,-0.0015616361838844115,0.014968027345137632,-0.01495769288893182,0.014937537178464045,0.4896987645547731,-0.4897997014003354,0.48989447141353704,-0.2657979122992441,0.26589101181015345,-0.26598128479694866,0.6075187502402148,-0.6068582214400978,0.6061950700945401,0.3035409185520552,-0.30409255011071906,0.3046255446589538,0.05590413612215869,-0.056316483957470256,0.056722918194324304,-0.006262643401214703,0.006380135538364509,-0.006505840456753729
Crawford,0.2536076388047021,-0.2539554488777247,0.2543003963076267,-1.0343971809375292,1.033745913179287,-1.033094086988475,2.378484882239253,-2.378628528531369,2.3787713349273782,-0.14275140054574662,0.14270213433491005,-0.14265566553470402,0.4265945456810823,-0.4265683018043237,0.4265449316254879,2.329750410905886,-2.329642779601737,2.329530785140047,2.463593697568273,-2.4637622586195587,2.4639266442165915,-0.5476090147675897,0.5475414462750039,-0.5474753814482765,-0.9221217814628901,0.9211370330851507,-0.9201556121589577,0.09595271035313951,-0.09776196399370082,0.09957397313860357,1.5015454398887629,-1.501950342548876,1.502353369244646,-0.28763996232511324,0.2879974779758244,-0.28835851112216193,0.554544484306699,-0.5548032407970966,0.5550622259053085,-1.4421379391354834,1.4409183740504425,-1.4397233479502314,-0.5928982114653186,0.5942236935801218,-0.5955554282509834,0.33342963299624584,-0.333869717194069,0.3343091369584339
Crisp,-0.7614505493473963,0.7628852508855467,-0.7642662335717472,-0.4931886942679625,0.49305347699520546,-0.4929275943483858,-0.5473785210977102,0.5468592818445147,-0.5463337733554244,2.7158039517862647,-2.717744383390888,2.719686700666504,0.5610816133007515,-0.5617968037052818,0.5625090602344273,1.071764252634833,-1.0733532550714244,1.0749398359732565,0.8967946991091187,-0.8983411421674192,0.8998854597663787,-1.5805791662497095,1.580096230326754,-1.5796142049770985,-1.1688899301826459,1.1690208323970794,-1.1691515524668699,1.02219991532094,-1.0232666580126841,1.024331017108505,-0.25493499812725495,0.25460295732405086,-0.25427446951912624,1.1190677480354174,-1.120761009368648,1.122452044558244,-1.0755468858946207,1.0737128234326707,-1.0718722325120589,-0.004766905230893449,0.008006691560175585,-0.01121711327596866,0.4747486156219281,-0.47281066094011515,0.47087533170488,0.4069161728011514,-0.40692135816972214,0.4069325844804531
Dade,0.4934366026596659,-0.4932145663144567,0.4929565916069138,-1.2225152778421982,1.222790846648764,-1.223058466689286,1.0402262790529706,-1.0410677973870865,1.0419056846959018,-0.8046745396507359,0.804372066171808,-0.8040766252270517,0.3446203954603132,-0.34567411020430505,0.34671919198295176,-0.818077794765134,0.8162714304855343,-0.8144608050260255,-0.6655553144961609,0.6639837706546564,-0.6624091720277648,0.4771811546452351,-0.47815582119470335,0.47909926161593286,1.013752627597916,-1.0142759926981713,1.0147598915752563,-1.2263275307351995,1.228120478762375,-1.229912016982984,0.3513642806654452,-0.35185687357176587,0.35234692894071573,0.46329302735187,-0.46455821614627635,0.4658234673072613,0.7162164961965363,-0.7152685678530234,0.7143171250587391,-0.0653173940505701,0.06314895441978201,-0.06100150065502681,-0.9479358444243566,0.9480743014093567,-0.9482104807013063,-0.1173097679229584,0.11794901027630789,-0.11858768072935523
Dawson,1.3793650282925407,-1.377916936247674,1.3764348089714447,6.011644289927139,-6.010189765365171,6.008747140991353,0.5220267786739936,-0.52026792762366,0.5185032514776463,0.37521374601178364,-0.37600637353188826,0.37678819209813597,0.9050840011946244,-0.9048122952838261,0.9045422264491436,-0.9373558087198257,0.9379025685170792,-0.9384418997760483,-0.7877266551310393,0.7882194385771274,-0.7887059180224211,0.4119382287570638,-0.41129312344078034,0.410640961025085,-0.329123154218455,0.32968636722698985,-0.33025828214107394,-1.7840852360221608,1.7839030147306034,-1.7837114417763964,0.598366648991537,-0.5979850009757436,0.5976025225997279,,,,-0.11253282370538698,0.11302819792062356,-0.11352491555024423,0.9159092723699543,-0.9163452690006042,0.9167690924611364,-0.0010916596272306615,0.0008207853834675076,-0.0005633594352265784,-0.4949173094612728,0.49465857607997443,-0.49440225824077466
DeKalb,-0.13794761313635262,0.13904396760845172,-0.14015776813800312,0.13104720628282765,-0.13025541219652062,0.12946674492159177,-0.9204379071446654,0.9209015277209519,-0.9213746148993545,0.9045898396509918,-0.9063550760998104,0.9081171599267877,-1.5140587538296415,1.5152130979922436,-1.5163694369878786,-0.000954315961152403,0.0008890533648385259,-0.0008244900780314437,0.02069614941477989,-0.020902085563880596,0.021107603382058394,0.5354089172152373,-0.5353903910806187,0.5353539241291215,0.875612494673071,-0.8750388597865748,0.8744438902838708,0.24932770103773963,-0.24938911286141202,0.24943999367679184,-0.22460487182238092,0.22424816757080046,-0.2238974685562357,-0.020322188039093463,0.019805404060730565,-0.01928600920901706,0.2594632993987553,-0.2588100609558507,0.25815458111559225,-0.2556071079473534,0.2546861738026074,-0.2537785935580399,0.5404298698707157,-0.5407309892938892,0.541050778813524,0.10960699986416829,-0.10932440280704762,0.10903511388540814
Decatur,0.23683857934525845,-0.23563888699784155,0.23448742951094267,-0.4632869004791303,0.463887695616023,-0.46449310384934206,-0.757075934752521,0.7578596955909379,-0.7586395874699832,0.5966453873143784,-0.5952925748649587,0.5939392177935222,-0.9669442788620318,0.9668789099159064,-0.9668103517185945,0.13483533653791485,-0.1354387480855303,0.1360408180125139,0.11152661093883927,-0.11216443604384688,0.11280072991194715,-0.5310156075580913,0.5317163306555827,-0.5324002989233504,-1.0425784617865475,1.0426876013487665,-1.0427844248538776,-0.38056783041643283,0.3808100644856309,-0.38104885661931664,-0.22992933798717566,0.22909159841349402,-0.22824877910215013,0.1810943252498595,-0.181567782221437,0.18203884210709156,-0.6281424514543266,0.6276438639181644,-0.6271431756404009,-1.1313756248469922,1.1322329533858198,-1.133066844652933,0.15425606377492296,-0.15610094347269643,0.15796360138036758,0.1516558709801446,-0.15144083322735152,0.15122990573083164
Dodge,-0.6668709095953966,0.6669393117252419,-0.667002576217153,0.5899011442551881,-0.5897972221694219,0.5896934877253069,0.12144553904120914,-0.1220480273480598,0.12265222488207114,-1.0761304446660283,1.0775780260579408,-1.0790161125941191,-0.3252636709349381,0.32544774515561303,-0.32563508049793577,-2.980522408627853,2.9779609296785483,-2.975391786406588,-2.694363880697838,2.692114270467532,-2.689858098597533,0.3537882614341602,-0.3544765397824102,0.3551738254281676,1.3698880880202822,-1.3702245618472804,1.3705728647417197,1.0308252996705292,-1.0317923090374173,1.0327605465046479,1.214004456070142,-1.2139838034555532,1.2139605386786232,,,,0.4866797918343271,-0.4867798235737535,0.48687976182218096,-0.8544541260283994,0.8547237915255708,-0.8549851831844855,0.616722832024127,-0.6163645738008818,0.6160106067512435,-0.39002195457037925,0.39004988168872623,-0.39007555154175116
Dooly,-1.1845199575041934,1.1828884127135069,-1.181239133509369,-0.2769674004099381,0.276099501433356,-0.2752372075862269,-0.3411622498161277,0.34148433428427616,-0.34180266429027195,1.2974164155631671,-1.2977535796224344,1.2980958287025643,-2.678177125973096,2.6784697262471306,-2.6787572326847653,-0.29799711343031954,0.2985415033057533,-0.2990905249134542,-0.2923734513804642,0.2928314594142378,-0.29329423812163913,-0.05989287674397922,0.058647314334428394,-0.05741253135431268,0.45780959043265734,-0.4592898466842177,0.4607620532941275,-0.5091499133769738,0.5087567774383951,-0.5083701290335869,0.658014451220972,-0.6578728729797739,0.6577298512002371,-0.28763996232511324,0.2879974779758244,-0.28835851112216193,-0.28080152267795594,0.27931625181818187,-0.2778263675373583,2.1413586496586454,-2.1401674314388446,2.1389858147093013,1.0643944084510326,-1.062306968759924,1.0602144210916085,0.4184873866488829,-0.4196760897231436,0.4208624508538047
Dougherty,-0.551493326583492,0.5511829157995931,-0.5508265411069245,0.5521899310049484,-0.5516826313670344,0.5511665664905198,-0.6108540414950699,0.6110168450595131,-0.6111763794364578,0.7661839123330093,-0.7676219467135611,0.769066337437988,-0.1186402870941526,0.11863818231175328,-0.11864050968640034,0.5083192793556369,-0.5088754767258475,0.5094310997286652,0.41266129294262266,-0.4132006096166427,0.4137392279617065,1.2488408147012058,-1.247607141951078,1.2463665351014206,1.1224369937575822,-1.1215940989771223,1.120741325731539,0.270778970839869,-0.27203210369611813,0.2732797359327685,0.27105232111702493,-0.27123845701311067,0.27141910874091174,0.38952945310864917,-0.39010093039982097,0.39067224708187714,0.5402819258293858,-0.5405729555829133,0.5408642019298419,-0.9384472035032347,0.9397597891486092,-0.9410615873899916,0.46015351190662446,-0.46121009130484675,0.4623010633276249,-0.14112711554648524,0.14064039449639948,-0.1401474790661382
Douglas,0.36524903772656436,-0.36653092763924383,0.3677746629244476,0.02784376882091597,-0.02832974738747459,0.028813273421851988,-0.8142978708665993,0.8146798993620464,-0.8150667347847214,0.8460839908512997,-0.847457132760012,0.8488271552431038,0.45283802245534477,-0.4527385276421078,0.4526314922090993,-0.5654026072428873,0.5655658615971141,-0.5657270341366627,-0.5738813701998876,0.5739944667076042,-0.5741054483491597,0.2786686382047894,-0.2774879691833785,0.2763090635487179,0.13080612689987417,-0.12971118444200794,0.12861257129612053,-0.28438315127131375,0.2842584646950557,-0.28414136229404696,-0.19432301514145997,0.1940167726358129,-0.19371373700180006,-0.9012222660270879,0.9015253272953758,-0.9018219840720498,0.7194150676954201,-0.7198681332981283,0.720321738494775,0.13564748455705652,-0.1365661699119529,0.13746621809616105,-0.27817725459259535,0.278076885567398,-0.2779770946748593,-0.022931360618886072,0.023068629311567623,-0.023211208868804623
Early,0.10165282306320747,-0.10275059520298131,0.10390196350037782,0.21639173969286454,-0.2168382192645567,0.21727571085510128,0.6232412822654745,-0.623612945345074,0.623989203943213,-0.7216583167592155,0.72085638111988,-0.7200522329443557,-1.0471134408261407,1.046939069838238,-1.0467769068216128,-0.29799711343031954,0.2985415033057533,-0.2990905249134542,-0.2923734513804642,0.2928314594142378,-0.29329423812163913,0.9058631526453208,-0.9053082407861053,0.904764622752729,0.6374314653799731,-0.6365245088680582,0.6356210004497226,-0.11953390954337448,0.11937507133606899,-0.11921146557219955,0.8826459893368499,-0.88198470600277,0.8813294921341255,-0.28763996232511324,0.2879974779758244,-0.28835851112216193,-1.1327567030885701,1.1320448386367963,-1.131329486423183,-0.45345292513574936,0.45435462912779057,-0.45524406674959245,-1.074228767708378,1.0731099035583376,-1.0719647116541917,1.4996342155099882,-1.4985030838108124,1.4973798426087646
