County,Year,% Adults with Obesity,% Children in Poverty,% Excessive Drinking,% Smokers,% Unemployed,% Uninsured,ACSC Rate,Age-Adjusted Death Rate,Age-Adjusted Death Rate-All Opioids,Age-Adjusted Death Rate-Drug Overdoses,Age-adjusted Death Rate,Average Number of Mentally Unhealthy Days,Average Number of Physically Unhealthy Days,Child Mortality Rate,Child Mortality Rate (Asian),Child Mortality Rate (Black),Child Mortality Rate (Hispanic),Child Mortality Rate (White),Child Mortality Rate (white),Death Rate-All Opioids,Death Rate-Drug Overdoses,Drug Overdose Mortality Rate,Drug Overdose Mortality Rate (Asian),Drug Overdose Mortality Rate (Black),Drug Overdose Mortality Rate (Hispanic),Drug Overdose Mortality Rate (White),Drug Overdose Mortality Rate (white),ER Visit Rate-All Other Unintentional Injury,ER Visit Rate-Falls,Firearm Fatalities Rate,Firearm Fatalities Rate (Asian),Firearm Fatalities Rate (Black),Firearm Fatalities Rate (Hispanic),Firearm Fatalities Rate (White),Firearm Fatalities Rate (white),Homicide Rate,Homicide Rate (Asian),Homicide Rate (Black),Homicide Rate (Hispanic),Homicide Rate (White),Homicide Rate (white),Infant Mortality Rate,Infant Mortality Rate (Asian),Infant Mortality Rate (Black),Infant Mortality Rate (Hispanic),Infant Mortality Rate (White),Infant Mortality Rate (white),Injury Death Rate,Injury Death Rate (Asian),Injury Death Rate (Black),Injury Death Rate (Hispanic),Injury Death Rate (White),Injury Death Rate (white),MV Mortality Rate,MV Mortality Rate (Asian),MV Mortality Rate (Black),MV Mortality Rate (Hispanic),MV Mortality Rate (White),MV Mortality Rate (white),Mammography Rate,Median Household Income,Motor Vehicle Mortality Rate,Percent of Deaths by Cause-All Opioids,Percent of Deaths by Cause-Drug Overdoses,Preventable Hosp. Rate,Preventable Hospitalization Rate,Suicide Rate (Age-Adjusted),Suicide Rate (Asian),Suicide Rate (Black),Suicide Rate (Hispanic),Suicide Rate (White),Suicide Rate (white),Teen Birth Rate,Teen Birth Rate (Asian),Teen Birth Rate (Black),Teen Birth Rate (Hispanic),Teen Birth Rate (White),Teen Birth Rate (white),Violent Crime Rate,YPLL Rate,YPLL Rate (Asian),YPLL Rate (Black),YPLL Rate (Hispanic),YPLL Rate (White),YPLL Rate (white),Years of Potential Life Lost Rate
Decatur,2020,27.1,35.7,13.981891473,19.14172658,4.6662626612,17.688192228,N/A,569.52124664,N/A,N/A,N/A,4.165893111,3.9210742343,49.401482044,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4448.7,2672.3,20.816760466,N/A,N/A,N/A,N/A,N/A,6.3366336634,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,84.753953326,N/A,70.901871809,N/A,101.49340293,N/A,N/A,N/A,29.095509171,N/A,27.643258628,N/A,N/A,38441.0,29.570957096,N/A,N/A,N/A,6455.0,20.476049788,N/A,N/A,N/A,N/A,N/A,53.775559491,N/A,69.444444444,30.864197531,40.077071291,N/A,678.61171206,N/A,N/A,13087.896203,N/A,9790.1184699,N/A,10800.360571
Decatur,2021,27.4,35.6,14.142983708,22.656817591,3.8041594454,18.38001801,N/A,552.36501185,N/A,N/A,N/A,4.734432183,5.0015400514,42.176296921,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4091.2,2510.5,17.951844178,N/A,N/A,N/A,N/A,N/A,5.8426727572,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,83.027279323,N/A,74.499787143,N/A,95.596670294,N/A,N/A,N/A,30.409386364,N/A,26.951942613,N/A,N/A,40473.0,29.744515855,N/A,N/A,N/A,6194.0,17.436413125,N/A,N/A,N/A,N/A,N/A,50.91383812,N/A,65.737051793,29.182879377,38.566419945,N/A,678.61171206,N/A,N/A,12619.93915,N/A,8587.1298562,N/A,10108.472788
Decatur,2022,38.7,36.8,15.761903661,22.3,4.78591649,18.338467462,N/A,N/A,18.1,30.5,600.79229484,5.6816297897,5.1918969765,N/A,N/A,N/A,N/A,N/A,N/A,17.3,27.6,15.106500831,N/A,N/A,N/A,N/A,N/A,4620.1,2912.2,21.808774648,N/A,24.815655133,N/A,N/A,22.379041282,9.0730540968,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,88.739152015,N/A,93.944980147,N/A,N/A,92.500037298,N/A,N/A,32.91180901,N/A,N/A,24.13887198,N/A,42996.0,28.286580419,1.3,2.1,N/A,5202.0,20.255383977,N/A,N/A,N/A,N/A,N/A,48.776455026,N/A,64.726027397,21.314387211,N/A,37.198258805,678.61171206,N/A,N/A,14364.328359,N/A,N/A,9261.5486082,11424.835683
Decatur,2023,43.6,35.7,14.464851035,23.0,3.660257541,16.280674091,N/A,600.79229484,N/A,N/A,N/A,5.1231195123,4.0739554966,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15.106500831,N/A,N/A,N/A,N/A,N/A,N/A,N/A,21.808774648,N/A,24.815655133,N/A,22.379041282,N/A,9.0730540968,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,88.739152015,N/A,93.944980147,N/A,92.500037298,N/A,N/A,N/A,32.91180901,N/A,24.13887198,N/A,N/A,42960.0,28.286580419,N/A,N/A,N/A,3643.0,20.255383977,N/A,N/A,N/A,N/A,N/A,48.776455026,N/A,64.726027397,21.314387211,37.198258805,N/A,N/A,N/A,N/A,14364.328359,N/A,9261.5486082,N/A,11424.835683
Dodge,2011,N/A,29.3,15.1,23.3,N/A,21.7,122.6165,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5083.6,3357.1,N/A,N/A,N/A,N/A,N/A,N/A,5.8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,63.5417,N/A,N/A,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,71.2,N/A,N/A,N/A,N/A,N/A,N/A,11771.2,N/A,N/A,N/A,N/A,N/A,N/A
Dodge,2012,N/A,33.3,13.1,21.1,11.9,22.9,113.60848193,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5668.3,3024.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,31.305968519,N/A,N/A,N/A,N/A,N/A,65.531914894,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,71.6,N/A,N/A,N/A,N/A,N/A,574.84177808,12105.89,N/A,N/A,N/A,N/A,N/A,N/A
Dodge,2013,N/A,39.0,12.9,20.1,11.7,21.7,122.44999981,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4095.0,2323.2,N/A,N/A,N/A,N/A,N/A,N/A,8.1134805479,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20.959824749,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,63.453815261,N/A,N/A,N/A,N/A,N/A,517.99444104,9601.22,N/A,N/A,N/A,N/A,N/A,N/A
Dodge,2014,N/A,36.1,N/A,18.9,11.507348752,20.816326531,97.633914902,N/A,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,4438.4,2731.7,N/A,N/A,N/A,N/A,N/A,N/A,8.1134805479,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,79.4,N/A,N/A,N/A,N/A,N/A,20.959824749,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,64.004815409,N/A,N/A,N/A,N/A,N/A,477.47560722,9601.22,N/A,N/A,N/A,N/A,N/A,N/A
Dodge,2015,N/A,37.1,N/A,18.9,11.489565843,21.024129009,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4391.3,2624.3,N/A,N/A,N/A,N/A,N/A,N/A,6.8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,68.469702157,N/A,N/A,N/A,N/A,N/A,18.634863167,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,94.32,N/A,N/A,N/A,N/A,N/A,N/A,N/A,64.352415753,N/A,N/A,N/A,N/A,N/A,400.83160083,N/A,N/A,N/A,N/A,N/A,N/A,9599.36
Dodge,2016,N/A,36.9,14.7,18.3,10.017248242,20.464776737,N/A,N/A,N/A,N/A,N/A,N/A,N/A,66.458770002,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4649.1,2747.7,N/A,N/A,N/A,N/A,N/A,N/A,6.7,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,63.02190011,N/A,N/A,N/A,N/A,N/A,17.273107764,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,85.8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,63.607924922,N/A,N/A,N/A,N/A,N/A,400.83160083,N/A,N/A,N/A,N/A,N/A,N/A,9537.5
Dodge,2017,N/A,38.1,15.716939302,19.707589626,8.266590389,19.19429811,N/A,N/A,N/A,N/A,N/A,N/A,N/A,65.934065934,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4621.3,2773.8,15.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,67.731557261,N/A,N/A,N/A,N/A,N/A,16.693710478,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,53.78,N/A,N/A,N/A,N/A,N/A,N/A,N/A,60.914805983,N/A,N/A,N/A,N/A,N/A,394.9297232,N/A,N/A,N/A,N/A,N/A,N/A,8939.4
Dodge,2018,N/A,35.6,14.897650911,20.866137286,7.4206975743,16.229712859,N/A,N/A,N/A,N/A,N/A,N/A,N/A,85.910652921,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4472.3,2646.7,15.242305018,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,72.400948833,N/A,N/A,N/A,N/A,N/A,18.834798636,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,71.94,N/A,N/A,N/A,N/A,N/A,N/A,N/A,54.657794677,N/A,N/A,N/A,N/A,N/A,394.9297232,N/A,N/A,N/A,N/A,N/A,N/A,9521.6827596
Dodge,2019,N/A,29.3,14.897650911,20.866137286,6.3008700533,16.609973686,N/A,N/A,N/A,N/A,N/A,N/A,N/A,88.235294118,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5158.9,2819.7,16.3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,75.690798298,N/A,N/A,N/A,N/A,N/A,21.003421525,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,49.723756906,N/A,N/A,N/A,N/A,N/A,377.39698082,N/A,N/A,N/A,N/A,N/A,N/A,11352.196373
Dodge,2020,34.4,33.9,14.756748953,19.20312436,5.1839464883,16.613811404,N/A,491.03375512,N/A,39.0,N/A,4.1434720126,3.8842534428,78.195488722,N/A,N/A,N/A,N/A,N/A,N/A,34.2,N/A,N/A,N/A,N/A,N/A,N/A,3535.1,2048.7,18.294561701,N/A,N/A,N/A,N/A,N/A,7.5133532779,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,79.918348483,N/A,48.340315823,N/A,96.495460327,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,35636.0,21.173995601,N/A,2.2,N/A,5629.0,17.061312134,N/A,N/A,N/A,N/A,N/A,45.561665357,N/A,57.310800882,N/A,39.785426911,N/A,377.39698082,N/A,N/A,9879.8437255,N/A,10645.54239,N/A,10338.417163
Dodge,2021,42.4,28.3,15.77511126,23.231700174,5.380595961,15.214082456,N/A,487.2431257,N/A,49.5,N/A,4.8138363281,5.0359462878,79.92130825,N/A,N/A,N/A,N/A,N/A,N/A,45.5,N/A,N/A,N/A,N/A,N/A,N/A,3891.9,2353.4,19.326472436,N/A,N/A,N/A,N/A,N/A,11.669252207,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,89.868096826,N/A,57.969147531,N/A,107.41138561,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,41118.0,26.084210815,N/A,2.8,N/A,4740.0,16.865683963,N/A,N/A,N/A,N/A,N/A,38.776624795,N/A,48.183254344,N/A,33.578656854,N/A,377.39698082,N/A,N/A,11050.033131,N/A,9561.9128704,N/A,9874.0859814
Dodge,2022,37.4,27.8,17.417496052,24.8,5.96521489,16.845062885,N/A,N/A,N/A,28.0,537.853107,5.7083862301,5.23018822,81.239845019,N/A,N/A,N/A,N/A,N/A,N/A,25.2,19.429422622,N/A,N/A,N/A,N/A,N/A,4464.2,2979.5,19.407112707,N/A,N/A,N/A,N/A,N/A,11.041107423,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,96.065207899,N/A,64.499484004,N/A,N/A,114.09604813,N/A,N/A,N/A,N/A,N/A,N/A,N/A,42683.0,27.602768558,N/A,1.7,N/A,4719.0,16.342349003,N/A,N/A,N/A,N/A,N/A,36.302708741,N/A,42.5,N/A,N/A,33.985102421,377.39698082,N/A,N/A,12902.952758,N/A,N/A,9025.7950116,10105.614772
Dodge,2023,39.0,31.7,16.360257413,22.8,4.2255531763,15.708785921,N/A,537.853107,N/A,N/A,N/A,5.1595166067,4.0034069912,81.239845019,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19.429422622,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19.407112707,N/A,N/A,N/A,N/A,N/A,11.041107423,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,96.065207899,N/A,64.499484004,N/A,114.09604813,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,40856.0,27.602768558,N/A,N/A,N/A,4066.0,16.342349003,N/A,N/A,N/A,N/A,N/A,36.302708741,N/A,42.5,N/A,33.985102421,N/A,N/A,N/A,N/A,12902.952758,N/A,9025.7950116,N/A,10105.614772
Dooly,2011,N/A,34.2,7.5,N/A,N/A,19.8,111.4208,N/A,N/A,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,N/A,N/A,N/A,N/A,N/A,N/A,2721.6,1734.4,N/A,N/A,N/A,N/A,N/A,N/A,6.2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,60.0,N/A,N/A,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,92.9,N/A,N/A,N/A,N/A,N/A,N/A,11434.6,N/A,N/A,N/A,N/A,N/A,N/A
Dooly,2012,N/A,34.9,6.4,N/A,11.4,23.3,98.439734908,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2486.4,1641.3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,33.211149106,N/A,N/A,N/A,N/A,N/A,70.37037037,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,90.7,N/A,N/A,N/A,N/A,N/A,622.01159396,10624.97,N/A,N/A,N/A,N/A,N/A,N/A
Dooly,2013,N/A,40.2,4.5,N/A,14.2,23.7,87.039999962,N/A,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,2244.1,1845.6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19.466415311,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,65.747273894,N/A,N/A,N/A,N/A,N/A,697.33222443,5441.09,N/A,N/A,N/A,N/A,N/A,N/A
Dooly,2014,N/A,40.3,N/A,N/A,13.096022852,23.747050496,70.534160627,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2636.0,1677.5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,53.2,N/A,N/A,N/A,N/A,N/A,19.466415311,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,64.474944143,N/A,N/A,N/A,N/A,N/A,431.91879927,5441.09,N/A,N/A,N/A,N/A,N/A,N/A
Dooly,2015,N/A,41.1,N/A,N/A,13.062747842,23.72025255,N/A,N/A,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,2728.9,1802.6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,42.592363601,N/A,N/A,N/A,N/A,N/A,18.930147755,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,N/A,76.94,N/A,N/A,N/A,N/A,N/A,N/A,N/A,60.418027433,N/A,N/A,N/A,N/A,N/A,350.11355034,N/A,N/A,N/A,N/A,N/A,N/A,6699.43
Dooly,2016,N/A,39.5,12.5,21.5,9.7529538131,24.285158529,N/A,N/A,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2630.2,2172.5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,49.385425812,N/A,N/A,N/A,N/A,N/A,21.792103334,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,N/A,56.77,N/A,N/A,N/A,N/A,N/A,N/A,N/A,56.13797768,N/A,N/A,N/A,N/A,N/A,350.11355034,N/A,N/A,N/A,N/A,N/A,N/A,7901.6
Dooly,2017,N/A,45.4,12.993488265,21.68211954,7.5026123302,23.328395062,N/A,N/A,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,2875.4,1914.5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,60.197110539,N/A,N/A,N/A,N/A,N/A,18.789742778,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0.0,64.17,N/A,N/A,N/A,N/A,N/A,N/A,N/A,52.112676056,N/A,N/A,N/A,N/A,N/A,284.16050169,N/A,N/A,N/A,N/A,N/A,N/A,6873.4
Dooly,2018,N/A,39.4,13.589262305,21.516100209,5.8283433134,19.910922158,N/A,N/A,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2685.0,1831.3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,66.564695219,N/A,N/A,N/A,N/A,N/A,19.977425509,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,N/A,71.27,N/A,N/A,N/A,N/A,N/A,N/A,N/A,45.262754124,N/A,N/A,N/A,N/A,N/A,284.16050169,N/A,N/A,N/A,N/A,N/A,N/A,7491.3313842
Dooly,2019,N/A,36.4,13.589262305,21.516100209,5.1322233105,17.860151643,N/A,N/A,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,2778.2,1837.2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,59.976866066,N/A,N/A,N/A,N/A,N/A,17.183519994,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,37.066246057,N/A,N/A,N/A,N/A,N/A,155.11025405,N/A,N/A,N/A,N/A,N/A,N/A,9175.0837286
Dooly,2020,38.2,38.2,12.989418988,19.582000777,4.6150862905,18.360726644,N/A,411.62431372,N/A,N/A,N/A,4.0379915573,4.1247049989,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1647.2,1518.1,14.403203272,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,67.69505538,N/A,73.39988256,N/A,67.346870054,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,37278.0,21.417425625,N/A,N/A,N/A,8036.0,N/A,N/A,N/A,N/A,N/A,N/A,34.331337325,N/A,36.625245258,37.593984962,29.197080292,N/A,155.11025405,N/A,N/A,N/A,N/A,N/A,N/A,9610.258035
Dooly,2021,39.3,41.5,14.699611404,24.183565859,3.7665154802,17.281748244,N/A,399.48243084,0.0,N/A,N/A,4.7326601376,4.8940381934,N/A,N/A,N/A,N/A,N/A,N/A,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2517.2,2076.3,14.570675059,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,62.653902755,N/A,68.265463612,N/A,64.722714266,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,37109.0,20.592444632,0.0,N/A,N/A,6255.0,N/A,N/A,N/A,N/A,N/A,N/A,34.956794973,N/A,36.387264457,N/A,34.090909091,N/A,155.11025405,N/A,N/A,N/A,N/A,N/A,N/A,9693.0789499
Dooly,2022,41.8,35.2,16.089845029,24.2,7.6751269,18.735471874,N/A,N/A,N/A,N/A,491.04607887,5.4961118517,5.1916040255,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2714.7,2175.6,20.658108308,N/A,N/A,N/A,N/A,N/A,10.417426271,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,70.827799911,N/A,80.961947884,N/A,N/A,69.034551793,N/A,N/A,N/A,N/A,N/A,N/A,N/A,45112.0,20.834852541,N/A,N/A,N/A,6506.0,N/A,N/A,N/A,N/A,N/A,N/A,34.816247582,N/A,40.155440415,N/A,N/A,27.855153203,155.11025405,N/A,N/A,12770.946807,N/A,N/A,11949.92997,11503.43138
Dooly,2023,40.5,33.8,15.294707895,22.2,7.273095624,16.158275144,N/A,491.04607887,N/A,N/A,N/A,5.0890905838,4.0455056336,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20.658108308,N/A,N/A,N/A,N/A,N/A,10.417426271,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,70.827799911,N/A,80.961947884,N/A,69.034551793,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,43270.0,20.834852541,N/A,N/A,N/A,5146.0,N/A,N/A,N/A,N/A,N/A,N/A,34.816247582,N/A,40.155440415,N/A,27.855153203,N/A,N/A,N/A,N/A,12770.946807,N/A,11949.92997,N/A,11503.43138
Dougherty,2011,N/A,35.9,12.7,20.8,N/A,22.7,62.6558,N/A,N/A,5.2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.3,N/A,N/A,N/A,N/A,N/A,N/A,4907.8,2356.8,N/A,N/A,N/A,N/A,N/A,N/A,8.2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,68.7117,N/A,N/A,N/A,0.6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,75.4,N/A,N/A,N/A,N/A,N/A,N/A,10727.6,N/A,N/A,N/A,N/A,N/A,N/A
Dougherty,2012,N/A,49.2,11.3,19.8,12.0,21.1,58.279458506,N/A,7.1,14.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12.7,N/A,N/A,N/A,N/A,N/A,N/A,4006.3,1952.4,N/A,N/A,N/A,N/A,N/A,N/A,8.529,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16.907511424,N/A,N/A,N/A,N/A,N/A,72.758229285,N/A,N/A,0.7,1.3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,74.5,N/A,N/A,N/A,N/A,N/A,887.75245351,10592.42,N/A,N/A,N/A,N/A,N/A,N/A
Dougherty,2013,N/A,40.2,11.6,20.6,11.4,20.3,61.049999952,N/A,N/A,4.9,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.4,N/A,N/A,N/A,N/A,N/A,N/A,4296.1,2191.1,N/A,N/A,N/A,N/A,N/A,N/A,8.9155920104,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14.657837712,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,74.640002817,N/A,N/A,N/A,N/A,N/A,929.56363126,9770.05,N/A,N/A,N/A,N/A,N/A,N/A
