County,Year,% Adults with Obesity,% Children in Poverty,% Excessive Drinking,% Smokers,% Unemployed,% Uninsured,ACSC Rate,Age-Adjusted Death Rate,Age-Adjusted Death Rate-All Opioids,Age-Adjusted Death Rate-Drug Overdoses,Average Number of Mentally Unhealthy Days,Average Number of Physically Unhealthy Days,Child Mortality Rate,Death Rate-All Opioids,Death Rate-Drug Overdoses,Drug Overdose Mortality Rate,ER Visit Rate-All Other Unintentional Injury,ER Visit Rate-Falls,Firearm Fatalities Rate,Homicide Rate,Infant Mortality Rate,Injury Death Rate,Injury Death Rate (Black),Injury Death Rate (White),MV Mortality Rate,Median Household Income,Motor Vehicle Mortality Rate,Percent of Deaths by Cause-All Opioids,Percent of Deaths by Cause-Drug Overdoses,Preventable Hospitalization Rate,Suicide Rate (Age-Adjusted),Teen Birth Rate,Teen Birth Rate (Black),Teen Birth Rate (White),Violent Crime Rate,YPLL Rate,YPLL Rate (Black),YPLL Rate (White),Years of Potential Life Lost Rate,Cluster
Cherokee,2012,36.04905660377358,11.7,17.4,17.6,8.9,17.4,67.05454855,478.1914783254852,5.5,10.2,4.873584574814779,4.350794809712578,67.93104816837146,8.34330808080808,9.9,16.038530334514796,3149.8,2002.6,16.920799542435546,2.008,7.889866512148114,75.98458018569293,67.20766840686468,95.93947376991798,12.200357671,51020.333333333336,20.878227117222163,1.0,1.8,2410.3373730862204,17.03977233716966,33.0,37.113392784479764,29.92501036151794,86.952823368,5464.99,11879.087833174164,9454.111234510978,9290.782779311376,0
Cherokee,2013,36.04905660377358,12.7,17.2,17.9,8.1,17.9,64.979999781,478.1914783254852,8.6,14.6,4.873584574814779,4.350794809712578,67.93104816837146,8.4,14.7,16.038530334514796,2569.5,1750.3,16.920799542435546,1.5874539187,7.889866512148114,75.98458018569293,67.20766840686468,95.93947376991798,10.390607468,51020.333333333336,20.878227117222163,1.5,2.6,2410.3373730862204,17.03977233716966,31.554160126,37.113392784479764,29.92501036151794,88.280287586,5603.02,11879.087833174164,9454.111234510978,9290.782779311376,1
Cherokee,2014,36.04905660377358,13.2,15.5,16.7,7.2140107036,18.289523927,63.258539829,478.1914783254852,10.0,17.6,4.873584574814779,4.350794809712578,67.93104816837146,10.0,17.3,16.038530334514796,2544.3,1827.4,16.920799542435546,1.5874539187,7.889866512148114,45.0,67.20766840686468,95.93947376991798,10.390607468,51020.333333333336,20.878227117222163,1.7,3.0,2410.3373730862204,17.03977233716966,29.711117848,37.113392784479764,29.92501036151794,94.58187571,5603.02,11879.087833174164,9454.111234510978,9290.782779311376,1
Cherokee,2015,36.04905660377358,13.9,15.5,16.7,6.487196323,17.618195758,83.42316256817881,478.1914783254852,18.6,24.1,4.873584574814779,4.350794809712578,44.173738712,17.4,22.9,16.038530334514796,2362.4,1728.7,16.920799542435546,1.4,4.6,45.790869747,67.20766840686468,95.93947376991798,9.1822055658,51020.333333333336,20.878227117222163,2.7,1.438938053097345,57.91,17.03977233716966,27.099814846,37.113392784479764,29.92501036151794,99.918653017,9468.093949044585,11879.087833174164,9454.111234510978,5506.13,1
Cherokee,2016,36.04905660377358,12.6,17.6,13.8,5.5641593867,19.2053989,83.42316256817881,478.1914783254852,14.8,21.0,4.873584574814779,4.350794809712578,42.247570765,14.1,20.3,14.171707957,2335.6,1702.2,16.920799542435546,1.8,4.7689600889,45.542640099,67.20766840686468,95.93947376991798,8.5214033686,51020.333333333336,20.878227117222163,2.2,3.2,50.84,17.03977233716966,24.329753218,37.113392784479764,29.92501036151794,99.918653017,9468.093949044585,11879.087833174164,9454.111234510978,5310.8,1
Cherokee,2017,36.04905660377358,12.3,18.42901457,15.087697307,4.5733851254,15.693864806,83.42316256817881,478.1914783254852,15.1,16.7,4.873584574814779,4.350794809712578,29.655495038,14.5,16.2,17.774797649,2397.3,1845.1,10.7,1.9,5.2546097258,50.194769846,67.20766840686468,95.93947376991798,7.7655198085,51020.333333333336,20.878227117222163,2.2,2.5,55.58,17.03977233716966,21.543337412,37.113392784479764,29.92501036151794,83.87727149,9468.093949044585,11879.087833174164,9454.111234510978,5103.7,1
Cherokee,2018,36.04905660377358,10.2,18.258619308,14.883490601,4.2498312602,13.752242768,83.42316256817881,478.1914783254852,14.6,20.6,4.873584574814779,4.350794809712578,31.077004674,8.34330808080808,20.9,19.757992814,2231.8,1656.9,10.562816289,2.3305222196,4.8676604807,52.727500985,67.20766840686468,95.93947376991798,7.8103987901,51020.333333333336,20.878227117222163,2.2,3.1,50.05,17.03977233716966,16.261095807,37.113392784479764,29.92501036151794,83.87727149,9468.093949044585,11879.087833174164,9454.111234510978,5344.9768039,1
Cherokee,2019,36.04905660377358,9.2,18.258619308,14.883490601,3.7357581912,13.921122542,83.42316256817881,478.1914783254852,9.1,12.3,4.873584574814779,4.350794809712578,30.818287161,8.9,12.4,19.168130707,2159.8,1611.1,10.5,2.5,4.9404094937,53.671821363,67.20766840686468,95.93947376991798,7.8353756723,51020.333333333336,20.878227117222163,1.3,1.9,2410.3373730862204,17.03977233716966,14.105999702,37.113392784479764,29.92501036151794,93.205610294,9468.093949044585,11879.087833174164,9454.111234510978,5654.2810762,1
Cherokee,2020,26.8,9.4,18.950306365,14.563460128,3.113728266,12.837450411,83.42316256817881,276.86841676,17.0,20.7,3.578508445,3.1000190819,35.440913479,17.0,20.7,18.697597964,1627.4,1286.6,10.823798476,2.2333325486,4.6262979336,56.267227191,23.212060498,64.064261382,21.391142061579277,82733.0,7.7864837507,2.3,2.8,4084.0,15.201390734,12.436823105,11.842105263,10.174350298,93.205610294,9468.093949044585,6738.5759954,5809.0178876,5615.5326957,1
Cherokee,2021,28.3,8.3,19.440485129,15.308578318,2.721368931,14.063848933,83.42316256817881,265.70211939,14.9,19.8,3.9416240072,3.4514198119,39.722429391,14.2,18.6,15.779196444,1628.1,1273.4,10.7424052,2.2429796213,4.7670863775,56.458204774,33.638789004,63.482067073,21.391142061579277,88635.0,7.6733513362,1.7,2.2,3879.0,15.436464147,11.420651907,9.5793419409,9.2486081075,93.205610294,9468.093949044585,6694.5915592,5451.9305334,5318.2678383,1
